DATETIME,CPUCoreTemp_1,CPUCoreTemp_2,CPUCoreTemp_3,CPUCoreTemp_4,CPUCoreTemp_Package,CPUPackagePower,CPUCorePower,CPUCoreClock_1,CPUCoreClock_2,CPUCoreClock_3,CPUCoreClock_4
STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE
2020.12.01 00:19:32 070,42,43,44,42,44,3.327,1.55,796.801,796.801,796.801,796.801
2020.12.01 00:19:33 078,42,43,44,42,44,3.477,1.695,796.801,796.801,796.801,796.801
2020.12.01 00:19:34 086,43,44,43,42,44,3.112,1.337,1792.803,1792.803,1494.003,1494.003
2020.12.01 00:19:35 094,42,43,43,42,44,3.125,1.342,796.801,796.801,796.801,796.801
2020.12.01 00:19:36 101,42,43,43,43,43,3.275,1.497,796.801,796.801,796.801,796.801
2020.12.01 00:19:37 109,42,43,43,42,44,2.853,1.081,796.801,796.801,796.801,796.801
2020.12.01 00:19:38 118,42,43,43,42,44,3.392,1.618,796.801,796.801,796.801,796.801
2020.12.01 00:19:39 126,43,43,45,43,45,3.198,1.42,2490.005,2490.005,2490.005,2490.005
2020.12.01 00:19:40 134,44,45,45,48,48,3.055,1.274,2689.205,2788.805,2788.805,2788.805
2020.12.01 00:19:41 142,42,43,44,43,45,2.961,1.194,1195.202,896.401,896.401,896.401
2020.12.01 00:19:42 150,42,43,43,42,44,3.265,1.498,796.801,796.801,796.801,796.801
2020.12.01 00:19:43 157,43,44,44,43,44,3.123,1.342,2689.205,2788.805,2689.205,2689.205
2020.12.01 00:19:44 166,50,45,45,43,50,3.52,1.73,2788.804,2788.804,2788.804,2689.204
2020.12.01 00:19:45 183,46,45,45,43,46,3.191,1.431,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:19:46 192,46,43,44,43,46,3.085,1.297,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:19:47 203,45,43,44,42,45,2.977,1.214,2689.205,2689.205,2490.004,2490.004
2020.12.01 00:19:48 220,47,44,44,42,47,3.276,1.494,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:19:49 227,46,48,46,42,48,3.314,1.546,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:19:50 242,42,44,43,42,44,2.95,1.175,1593.602,1593.602,1593.602,1992.003
2020.12.01 00:19:51 262,43,47,46,42,47,3.352,1.582,2490.004,2490.004,796.801,796.801
2020.12.01 00:19:52 280,47,45,44,42,47,3.181,1.412,2689.205,2788.805,2788.805,2788.805
2020.12.01 00:19:53 288,50,46,46,42,50,3.023,1.248,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:19:54 300,45,48,45,42,47,3.137,1.375,2689.204,2689.204,2490.004,2689.204
2020.12.01 00:19:55 370,44,44,44,42,44,3.287,1.525,2589.604,2490.004,2490.004,2490.004
2020.12.01 00:19:56 378,42,43,44,42,44,3.052,1.273,796.801,796.801,796.801,796.801
2020.12.01 00:19:57 400,47,44,45,42,47,2.79,1.027,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:19:58 412,43,43,44,42,44,3.114,1.347,1593.602,1593.602,1992.003,1992.003
2020.12.01 00:19:59 435,42,47,46,42,47,3.129,1.372,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:20:00 447,46,43,44,42,46,2.845,1.095,2689.205,2788.805,2589.604,2490.004
2020.12.01 00:20:01 456,44,44,45,42,45,3.348,1.589,2689.204,2490.004,2589.604,796.801
2020.12.01 00:20:02 472,43,43,44,42,44,3.043,1.279,1195.202,1195.202,1195.202,1195.202
2020.12.01 00:20:03 482,50,46,46,45,50,3.22,1.47,2490.004,2490.004,2490.004,2589.604
2020.12.01 00:20:04 494,42,43,44,42,44,3.109,1.343,1195.202,1593.602,1593.602,1593.602
2020.12.01 00:20:05 516,47,51,45,42,50,3.352,1.594,2589.605,2589.605,2589.605,2589.605
2020.12.01 00:20:06 558,49,46,45,43,49,3.203,1.443,2689.203,2689.203,2689.203,2689.203
2020.12.01 00:20:07 566,47,45,45,42,47,2.906,1.132,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:20:08 573,47,43,44,42,47,3.171,1.401,2788.805,2788.805,2788.805,2788.805
2020.12.01 00:20:09 588,48,45,46,43,48,3.598,1.827,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:20:10 598,51,44,44,42,51,2.979,1.221,2788.805,2788.805,2788.805,2788.805
2020.12.01 00:20:11 621,44,43,44,42,44,3.21,1.449,2490.004,2490.004,2490.004,2589.604
2020.12.01 00:20:12 640,43,43,44,43,44,3.231,1.459,1195.202,1195.202,1195.202,1195.202
2020.12.01 00:20:13 659,47,47,44,43,48,2.964,1.196,2689.205,796.801,796.801,796.801
2020.12.01 00:20:14 672,47,45,44,43,47,3.482,1.687,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:20:15 680,46,46,46,43,47,3.269,1.497,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:20:16 689,42,42,43,42,44,2.769,1.009,1195.202,1195.202,1195.202,1195.202
2020.12.01 00:20:17 707,42,46,45,43,45,3.127,1.363,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:20:18 719,43,43,44,42,44,3.301,1.527,1593.603,1593.603,1593.603,1593.603
2020.12.01 00:20:19 741,49,45,46,43,49,3.018,1.242,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:20:20 748,47,45,44,42,47,3.263,1.493,2589.604,2689.205,2689.205,2689.205
2020.12.01 00:20:21 761,46,46,46,42,46,3.224,1.453,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:20:22 776,46,43,44,42,46,3.022,1.259,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:20:23 789,46,43,46,43,46,2.928,1.168,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:20:24 799,45,43,44,42,45,3.228,1.459,2191.204,2191.204,2191.204,2191.204
2020.12.01 00:20:25 808,50,45,45,43,50,3.159,1.388,2589.604,2589.604,2689.204,2689.204
2020.12.01 00:20:26 815,46,43,44,46,46,3.115,1.349,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:20:27 828,47,43,46,42,47,3.083,1.321,2490.004,2689.205,2689.205,2689.205
2020.12.01 00:20:28 842,43,43,44,42,44,3.102,1.334,1195.202,1593.602,1593.602,1593.602
2020.12.01 00:20:29 862,51,44,45,42,51,2.953,1.188,2689.205,2788.805,2788.805,2689.205
2020.12.01 00:20:30 887,42,43,43,42,44,3.084,1.308,796.801,796.801,796.801,796.801
2020.12.01 00:20:31 903,47,44,46,42,46,3.107,1.345,2788.805,2788.805,2788.805,2589.605
2020.12.01 00:20:32 912,48,46,49,42,49,3.409,1.645,2689.204,2589.604,2689.204,2689.204
2020.12.01 00:20:33 929,42,46,46,42,46,2.877,1.113,796.801,796.801,796.801,796.801
2020.12.01 00:20:34 938,42,43,44,42,44,3.078,1.315,1593.602,1593.602,1593.602,1992.003
2020.12.01 00:20:35 952,43,48,46,43,48,3.068,1.306,2589.604,2788.805,2689.205,2689.205
2020.12.01 00:20:36 966,43,44,44,42,44,2.974,1.215,1195.202,1593.602,1593.602,1593.602
2020.12.01 00:20:37 986,43,44,45,42,45,3.399,1.628,1195.202,1195.202,1195.202,1195.202
2020.12.01 00:20:39 007,44,45,44,41,45,3.087,1.331,2788.805,2788.805,2788.805,2689.205
2020.12.01 00:20:40 016,48,44,45,42,47,3.007,1.243,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:20:41 024,48,47,46,43,48,3.171,1.41,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:20:42 034,42,44,43,42,44,2.951,1.193,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:20:43 042,45,43,45,42,45,2.881,1.112,2589.604,2589.604,2490.004,2490.004
2020.12.01 00:20:44 059,50,43,45,42,51,3.515,1.747,2788.805,2788.805,2788.805,2689.205
2020.12.01 00:20:45 082,44,47,44,42,47,3.158,1.384,2689.204,2589.604,2689.204,2689.204
2020.12.01 00:20:46 097,42,48,44,42,48,2.934,1.172,2589.604,2788.804,2788.804,2788.804
2020.12.01 00:20:47 111,46,44,46,42,46,3.086,1.311,2589.604,2490.004,2689.204,2788.805
2020.12.01 00:20:48 123,43,44,44,42,44,3.129,1.36,1992.003,2390.404,2390.404,2390.404
2020.12.01 00:20:49 130,46,48,46,43,48,2.804,1.048,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:20:50 143,42,43,44,48,48,3.388,1.614,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:20:51 165,42,45,46,42,46,3.194,1.43,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:20:52 176,47,43,44,43,47,3.004,1.252,2788.804,2788.804,2788.804,2788.804
2020.12.01 00:20:53 188,46,44,45,42,45,2.965,1.21,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:20:54 199,46,43,44,42,46,3.294,1.531,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:20:55 206,43,45,45,42,45,3.217,1.464,1593.602,1593.602,1992.003,1992.003
2020.12.01 00:20:56 215,41,45,44,42,45,2.898,1.129,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:20:57 239,46,44,46,43,46,3.221,1.451,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:20:58 248,48,44,45,43,48,3.295,1.541,2589.604,2788.805,2689.204,2689.204
2020.12.01 00:20:59 265,44,45,46,42,46,3.447,1.687,2589.603,2589.603,2589.603,2589.603
2020.12.01 00:21:00 272,45,44,44,42,45,3.28,1.518,2788.805,2689.205,2788.805,2788.805
2020.12.01 00:21:01 280,48,45,46,43,48,3.42,1.675,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:21:02 286,47,43,44,42,47,2.848,1.12,2689.205,2490.004,2589.604,2689.205
2020.12.01 00:21:03 301,43,43,45,42,45,3.315,1.567,1195.202,2589.604,2689.204,2589.604
2020.12.01 00:21:04 324,47,43,44,42,47,3.46,1.702,2788.805,2788.805,2689.205,2788.805
2020.12.01 00:21:05 332,47,45,46,42,47,3.026,1.279,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:21:06 342,47,45,44,42,47,2.996,1.25,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:21:07 352,46,43,46,42,46,3.116,1.357,2689.204,2689.204,2490.004,2589.604
2020.12.01 00:21:08 365,45,45,45,43,45,3.193,1.438,2788.804,2788.804,2788.804,2788.804
2020.12.01 00:21:09 372,48,45,46,42,48,3.244,1.492,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:21:10 380,48,44,44,42,49,3.303,1.54,2589.604,2689.205,2689.205,2689.205
2020.12.01 00:21:11 389,42,43,43,42,43,2.914,1.153,796.801,796.801,796.801,796.801
2020.12.01 00:21:12 398,42,43,44,42,44,3.052,1.297,796.801,796.801,796.801,796.801
2020.12.01 00:21:13 406,42,43,44,42,44,3.261,1.484,796.801,796.801,796.801,796.801
2020.12.01 00:21:14 413,42,44,44,42,45,3.332,1.565,1494.003,1494.003,1494.003,1195.202
2020.12.01 00:21:15 421,43,44,44,43,44,3.08,1.336,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:21:16 429,42,43,43,42,44,3.287,1.52,796.801,796.801,796.801,796.801
2020.12.01 00:21:17 437,42,43,43,42,44,3.183,1.435,796.801,796.801,796.801,796.801
2020.12.01 00:21:18 445,42,43,43,42,44,2.976,1.223,796.802,796.802,796.802,796.802
2020.12.01 00:21:19 455,42,43,43,42,44,3.235,1.468,1892.403,1892.403,1593.603,1593.603
2020.12.01 00:21:20 462,43,45,45,42,45,3.374,1.611,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:21:21 470,43,43,44,42,44,3.061,1.322,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:21:22 479,41,42,43,42,44,3.167,1.415,796.801,796.801,796.801,796.801
2020.12.01 00:21:23 487,42,43,44,42,44,3.119,1.361,1494.003,1195.202,1195.202,1195.202
2020.12.01 00:21:24 496,43,43,44,43,44,2.97,1.211,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:21:25 503,42,42,44,42,44,2.94,1.174,796.801,796.801,796.801,796.801
2020.12.01 00:21:26 512,42,43,44,42,44,3.333,1.563,796.801,796.801,796.801,796.801
2020.12.01 00:21:27 520,42,43,44,41,44,2.807,1.042,996.002,996.002,796.801,796.801
2020.12.01 00:21:28 528,43,43,44,42,44,3.291,1.519,2390.404,2390.404,2390.404,2390.404
2020.12.01 00:21:29 538,41,43,43,42,44,3.048,1.269,796.801,796.801,796.801,796.801
2020.12.01 00:21:30 546,42,43,44,42,44,2.896,1.138,896.401,896.401,796.801,796.801
2020.12.01 00:21:31 556,42,43,44,42,44,3.255,1.482,1195.202,1195.202,1195.202,1195.202
2020.12.01 00:21:32 564,42,43,44,42,44,3.395,1.611,796.801,796.801,796.801,796.801
2020.12.01 00:21:33 573,42,43,43,42,44,2.995,1.23,796.802,796.802,796.802,796.802
2020.12.01 00:21:34 581,42,43,43,42,44,3.28,1.517,796.801,796.801,796.801,796.801
2020.12.01 00:21:35 590,42,43,44,42,44,3.215,1.453,796.801,796.801,796.801,796.801
2020.12.01 00:21:36 597,43,45,44,43,45,3.347,1.585,2490.005,2191.204,2191.204,2191.204
2020.12.01 00:21:37 605,43,43,44,42,44,2.765,1.009,1593.602,1593.602,1992.003,1992.003
2020.12.01 00:21:38 613,42,43,43,42,44,3.372,1.602,796.801,796.801,796.801,796.801
2020.12.01 00:21:39 622,42,43,44,42,44,3.143,1.375,796.801,796.801,796.801,796.801
2020.12.01 00:21:40 630,42,42,43,42,44,2.847,1.079,796.801,796.801,796.801,796.801
2020.12.01 00:21:41 639,42,43,44,42,44,3.312,1.541,796.801,796.801,796.801,796.801
2020.12.01 00:21:42 647,42,43,45,42,44,3.07,1.308,1992.003,1693.203,1693.203,1693.203
2020.12.01 00:21:43 655,44,44,44,42,44,3.17,1.402,2689.204,2689.204,2689.204,2589.604
2020.12.01 00:21:44 663,42,43,43,42,43,3.174,1.417,796.801,796.801,796.801,796.801
2020.12.01 00:21:45 672,42,43,43,42,44,3.168,1.418,796.801,796.801,796.801,796.801
2020.12.01 00:21:46 680,42,43,44,42,45,2.992,1.239,896.401,896.401,796.801,796.801
2020.12.01 00:21:47 688,43,43,43,42,44,3.047,1.299,2689.205,2689.205,2589.605,2689.205
2020.12.01 00:21:48 696,42,43,43,42,44,3.123,1.378,796.801,2490.003,2589.603,2689.203
2020.12.01 00:21:49 705,42,43,44,42,44,3.415,1.67,796.801,796.801,796.801,796.801
2020.12.01 00:21:50 713,42,43,43,42,44,2.773,1.033,796.801,796.801,796.801,796.801
2020.12.01 00:21:51 721,44,43,43,42,44,3.17,1.428,1593.603,1593.603,1992.003,1992.003
2020.12.01 00:21:52 729,42,44,44,42,44,3.07,1.322,796.801,796.801,796.801,2689.204
2020.12.01 00:21:53 737,42,42,43,42,44,2.843,1.106,796.801,796.801,796.801,796.801
2020.12.01 00:21:54 744,42,42,43,42,44,3.15,1.403,796.801,796.801,796.801,796.801
2020.12.01 00:21:55 753,42,43,43,42,44,3.398,1.652,796.801,796.801,796.801,796.801
2020.12.01 00:21:56 761,43,49,45,42,49,2.893,1.147,2589.604,2689.205,2689.205,2689.205
2020.12.01 00:21:57 770,41,42,43,42,44,2.875,1.121,796.801,796.801,796.801,796.801
2020.12.01 00:21:58 782,42,42,43,42,44,3.116,1.361,796.801,796.801,796.801,796.801
2020.12.01 00:21:59 795,48,48,45,43,48,3.067,1.331,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:22:00 805,41,43,43,42,44,2.73,0.964,796.801,796.801,796.801,796.801
2020.12.01 00:22:01 814,42,43,44,43,44,3.5,1.751,796.801,796.801,796.801,796.801
2020.12.01 00:22:02 823,42,47,44,42,47,2.886,1.143,2490.005,2689.205,2490.005,2589.605
2020.12.01 00:22:03 833,42,43,43,42,44,3.502,1.738,796.801,796.801,796.801,796.801
2020.12.01 00:22:04 841,42,43,43,42,44,3.147,1.383,796.801,796.801,796.801,796.801
2020.12.01 00:22:05 849,42,43,44,42,44,3.093,1.346,796.801,796.801,796.801,796.801
2020.12.01 00:22:06 859,42,43,43,42,44,2.876,1.13,796.801,796.801,796.801,796.801
2020.12.01 00:22:07 867,46,44,44,42,46,3.727,1.961,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:22:08 876,42,43,44,42,44,3.324,1.575,796.801,796.801,796.801,796.801
2020.12.01 00:22:09 884,42,43,43,42,44,3.46,1.702,796.801,796.801,796.801,796.801
2020.12.01 00:22:10 892,42,42,43,42,44,3.084,1.328,796.801,796.801,796.801,796.801
2020.12.01 00:22:11 899,42,44,43,42,44,3.285,1.517,796.801,796.801,796.801,796.801
2020.12.01 00:22:12 907,44,43,44,42,44,2.749,1.001,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:22:13 915,42,43,43,42,44,3.24,1.494,796.801,796.801,796.801,796.801
2020.12.01 00:22:14 925,43,44,44,42,44,3.36,1.593,2091.604,2091.604,2091.604,2091.604
2020.12.01 00:22:15 931,43,43,44,42,44,3.041,1.289,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:22:16 939,43,43,43,42,44,3.14,1.377,2788.804,2589.604,2490.004,2689.204
2020.12.01 00:22:17 947,42,43,43,42,44,3.11,1.356,796.801,796.801,796.801,796.801
2020.12.01 00:22:18 955,42,43,43,42,44,2.872,1.131,796.801,796.801,796.801,796.801
2020.12.01 00:22:19 962,42,43,43,42,43,3.223,1.476,1792.803,1792.803,1494.003,1494.003
2020.12.01 00:22:20 970,46,45,44,42,46,3.355,1.598,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:22:21 977,42,43,44,43,44,3.077,1.323,2689.204,2689.204,2689.204,2589.604
2020.12.01 00:22:22 986,42,42,43,42,44,2.831,1.062,796.801,796.801,796.801,796.801
2020.12.01 00:22:23 993,42,43,43,42,44,3.258,1.499,796.801,796.801,796.801,796.801
2020.12.01 00:22:25 000,42,43,45,42,45,3.075,1.321,2390.404,2390.404,2091.604,2091.604
2020.12.01 00:22:26 009,42,42,43,42,44,2.81,1.062,796.801,796.801,796.801,796.801
2020.12.01 00:22:27 016,42,43,44,42,44,3.516,1.746,1792.803,1792.803,1494.003,1494.003
2020.12.01 00:22:28 026,43,44,44,42,44,3.342,1.57,2390.404,2390.404,2091.604,2091.604
2020.12.01 00:22:29 035,42,43,44,42,44,2.681,0.933,2589.604,2589.604,2589.604,2689.204
2020.12.01 00:22:30 046,42,43,43,42,44,3.111,1.359,796.801,796.801,796.801,796.801
2020.12.01 00:22:31 055,42,44,43,42,44,3.131,1.368,796.801,796.801,796.801,796.801
2020.12.01 00:22:32 062,42,43,44,42,44,2.915,1.169,796.801,796.801,796.801,796.801
2020.12.01 00:22:33 069,42,43,43,42,43,3.204,1.436,1095.602,1095.602,1095.602,796.801
2020.12.01 00:22:34 077,42,44,44,42,44,3.203,1.427,1593.603,1593.603,1593.603,1593.603
2020.12.01 00:22:35 085,42,48,45,42,48,2.894,1.149,2490.004,2490.004,2589.604,2490.004
2020.12.01 00:22:36 095,42,43,43,42,44,3.072,1.303,796.801,796.801,796.801,796.801
2020.12.01 00:22:37 103,42,43,43,42,44,3.096,1.328,796.801,796.801,796.801,796.801
2020.12.01 00:22:38 112,45,45,45,43,45,3.503,1.735,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:22:39 120,42,44,43,42,44,2.869,1.111,1792.803,1792.803,1494.002,1494.002
2020.12.01 00:22:40 129,46,43,44,42,46,3.242,1.479,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:22:41 136,42,43,43,43,44,2.824,1.055,796.801,796.801,796.801,796.801
2020.12.01 00:22:42 145,42,43,44,42,44,3.004,1.241,796.801,796.801,796.801,796.801
2020.12.01 00:22:43 154,42,43,43,43,44,3.067,1.305,1593.603,1593.603,1593.603,1593.603
2020.12.01 00:22:44 161,45,44,45,43,45,3.501,1.739,2390.404,2390.404,2589.604,2589.604
2020.12.01 00:22:45 170,42,43,43,43,43,2.743,0.987,796.801,796.801,796.801,796.801
2020.12.01 00:22:46 180,42,43,43,42,44,3.245,1.489,796.801,796.801,796.801,796.801
2020.12.01 00:22:47 188,42,44,44,42,44,3.185,1.418,2390.404,2091.604,2091.604,2091.604
2020.12.01 00:22:48 196,45,43,44,42,45,2.75,1.002,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:22:49 205,42,44,43,43,44,3.186,1.429,2689.204,2689.204,2390.404,2390.404
2020.12.01 00:22:50 212,42,44,44,42,44,3.233,1.473,796.801,796.801,796.801,796.801
2020.12.01 00:22:51 221,42,43,43,42,44,2.939,1.192,796.801,796.801,796.801,796.801
2020.12.01 00:22:52 230,42,43,43,42,44,3.217,1.457,1095.602,1095.602,1095.602,796.801
2020.12.01 00:22:53 237,43,44,44,44,44,3.267,1.527,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:22:54 245,42,43,43,42,44,2.805,1.066,2689.204,2589.604,2689.204,2689.204
2020.12.01 00:22:55 254,42,44,43,42,44,3.364,1.622,796.801,796.801,796.801,796.801
2020.12.01 00:22:56 263,41,43,43,43,44,3.093,1.344,796.801,796.801,796.801,796.801
2020.12.01 00:22:57 270,43,45,44,42,45,3.031,1.281,2490.004,2788.805,2788.805,2788.805
2020.12.01 00:22:58 278,42,43,43,43,44,2.773,1.029,796.801,796.801,796.801,796.801
2020.12.01 00:22:59 285,42,43,44,42,44,3.401,1.654,796.801,796.801,796.801,796.801
2020.12.01 00:23:00 297,43,43,43,43,44,2.967,1.209,1294.802,996.002,996.002,996.002
2020.12.01 00:23:01 304,43,43,44,42,44,3.282,1.524,1693.203,1693.203,1693.203,1394.402
2020.12.01 00:23:02 312,42,45,44,42,45,3.116,1.364,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:23:03 322,42,43,44,42,44,3.055,1.303,796.801,796.801,796.801,796.801
2020.12.01 00:23:04 329,42,43,44,43,44,3.33,1.579,1195.202,1195.202,1195.202,1195.202
2020.12.01 00:23:05 337,42,43,43,42,44,3.169,1.406,796.801,796.801,796.801,796.801
2020.12.01 00:23:06 345,43,44,44,43,44,3.225,1.458,2091.604,2091.604,1792.803,1792.803
2020.12.01 00:23:07 354,42,43,44,42,44,2.697,0.936,1494.002,1494.002,1494.002,1195.202
2020.12.01 00:23:08 361,42,44,44,43,44,3.083,1.323,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:23:09 368,42,44,44,43,44,3.343,1.567,796.801,796.801,796.801,796.801
2020.12.01 00:23:10 375,42,43,44,42,44,3.041,1.277,2689.205,2788.805,2788.805,2788.805
2020.12.01 00:23:11 381,43,44,44,42,44,3.153,1.389,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:23:12 388,42,44,43,42,44,3.062,1.295,796.801,796.801,796.801,796.801
2020.12.01 00:23:13 397,42,43,43,42,44,2.762,1,796.801,796.801,796.801,796.801
2020.12.01 00:23:14 405,42,44,43,42,44,3.098,1.32,796.801,796.801,796.801,796.801
2020.12.01 00:23:15 413,42,43,43,42,44,3.417,1.632,1294.802,996.002,996.002,796.801
2020.12.01 00:23:16 422,43,45,44,42,45,3.06,1.297,2689.204,2788.805,2689.204,2689.204
2020.12.01 00:23:17 431,42,44,43,42,44,2.855,1.079,796.801,2689.203,2490.003,2490.003
2020.12.01 00:23:18 439,41,43,43,42,44,3.138,1.388,796.802,796.802,796.802,796.802
2020.12.01 00:23:19 448,45,45,44,42,45,3.128,1.361,2689.205,2589.605,2589.605,2589.605
2020.12.01 00:23:20 457,41,44,43,43,44,3.028,1.263,796.801,796.801,796.801,796.801
2020.12.01 00:23:21 465,42,46,44,42,46,3.344,1.589,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:23:22 474,42,43,44,42,44,3.068,1.302,796.801,796.801,796.801,796.801
2020.12.01 00:23:23 483,41,43,43,42,43,2.868,1.104,796.801,796.801,796.801,796.801
2020.12.01 00:23:24 490,41,43,43,42,43,3.038,1.274,796.801,796.801,796.801,796.801
2020.12.01 00:23:25 498,42,43,43,43,44,3.143,1.379,1294.802,996.002,996.002,796.801
2020.12.01 00:23:26 507,45,48,45,48,48,3.225,1.466,2689.204,2589.604,2589.604,2589.604
2020.12.01 00:23:27 518,41,43,43,42,44,3.028,1.245,796.801,796.801,796.801,796.801
2020.12.01 00:23:28 526,41,43,43,42,44,3.157,1.393,796.801,796.801,796.801,796.801
2020.12.01 00:23:29 535,42,43,43,42,44,3.28,1.511,796.801,796.801,796.801,796.801
2020.12.01 00:23:30 546,42,44,44,42,44,3.031,1.271,796.801,796.801,796.801,796.801
2020.12.01 00:23:31 553,42,43,43,42,43,3.256,1.49,1195.202,896.402,896.402,796.801
2020.12.01 00:23:32 561,43,44,44,42,44,3.397,1.638,2788.805,2689.205,2689.205,2689.205
2020.12.01 00:23:33 570,41,43,43,42,44,2.829,1.055,796.801,796.801,796.801,796.801
2020.12.01 00:23:34 576,42,43,44,42,44,3.219,1.456,796.801,796.801,796.801,796.801
2020.12.01 00:23:35 585,42,43,44,42,44,3.208,1.434,2689.206,2689.206,2689.206,2689.206
2020.12.01 00:23:36 592,41,43,43,42,44,2.771,1.011,796.801,796.801,796.801,796.801
2020.12.01 00:23:37 600,41,42,43,42,44,3.086,1.323,796.801,796.801,796.801,796.801
2020.12.01 00:23:38 608,42,43,44,42,44,3.446,1.689,796.801,796.801,796.801,796.801
2020.12.01 00:23:39 616,42,48,45,42,48,3.147,1.396,2589.604,2689.205,2689.205,2689.205
2020.12.01 00:23:40 629,46,43,44,42,46,2.909,1.163,2689.204,2490.004,2689.204,2689.204
2020.12.01 00:23:41 637,41,43,43,42,44,3.092,1.338,796.801,796.801,796.801,796.801
2020.12.01 00:23:42 643,43,44,43,42,44,3.193,1.438,2091.604,2091.604,2091.604,1792.803
2020.12.01 00:23:43 653,42,43,44,42,44,2.854,1.098,2091.604,1792.803,1792.803,1792.803
2020.12.01 00:23:44 661,43,43,43,42,44,3.335,1.573,1992.003,1992.003,2390.404,2390.404
2020.12.01 00:23:45 669,42,43,43,42,44,3.061,1.318,796.801,796.801,796.801,796.801
2020.12.01 00:23:46 676,42,44,44,43,44,3.065,1.309,796.801,796.801,796.801,796.801
2020.12.01 00:23:47 683,42,43,44,42,44,2.971,1.211,1195.202,1195.202,1195.202,1195.202
2020.12.01 00:23:48 693,42,43,44,42,44,3.023,1.271,796.801,796.801,796.801,796.801
2020.12.01 00:23:49 702,42,44,44,42,44,3.278,1.516,796.801,796.801,796.801,796.801
2020.12.01 00:23:50 710,41,43,43,42,44,2.836,1.08,796.801,796.801,796.801,796.801
2020.12.01 00:23:51 718,42,43,44,42,44,3.197,1.436,2689.205,2390.404,2390.404,2091.604
2020.12.01 00:23:52 727,43,44,44,42,44,3.222,1.465,1494.002,1195.202,1195.202,1195.202
2020.12.01 00:23:53 734,42,44,44,42,44,4.274,2.494,796.801,796.801,1195.202,1195.202
2020.12.01 00:23:54 744,42,43,43,42,43,3.177,1.402,796.802,796.802,796.802,796.802
2020.12.01 00:23:55 760,42,43,44,42,44,3.357,1.592,796.801,796.801,796.801,796.801
2020.12.01 00:23:56 767,42,43,43,42,44,3.031,1.268,796.801,796.801,796.801,796.801
2020.12.01 00:23:57 776,42,43,43,42,44,2.872,1.111,796.801,796.801,796.801,796.801
2020.12.01 00:23:58 784,42,42,43,42,44,3.117,1.35,1494.003,1494.003,1494.003,1195.202
2020.12.01 00:23:59 792,43,43,43,43,44,3.114,1.342,796.801,1195.202,1195.202,1195.202
2020.12.01 00:24:00 802,42,43,43,42,44,3.475,1.697,796.801,796.801,796.801,796.801
2020.12.01 00:24:01 810,42,43,43,42,43,3.369,1.596,796.802,796.802,796.802,796.802
