DATETIME,CPUCoreTemp_1,CPUCoreTemp_2,CPUCoreTemp_3,CPUCoreTemp_4,CPUCoreTemp_Package,CPUPackagePower,CPUCorePower,CPUCoreClock_1,CPUCoreClock_2,CPUCoreClock_3,CPUCoreClock_4
2020.11.30 09:46:46 813,32,33,33,32,33,3.517,1.701,1693.203,1394.402,1394.402,1394.402
2020.11.30 09:46:47 821,32,33,33,32,34,3.282,1.461,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:46:48 829,31,32,33,30,33,2.985,1.163,796.801,796.801,796.801,796.801
2020.11.30 09:46:49 838,31,33,33,31,33,3.567,1.735,796.801,796.801,796.801,796.801
2020.11.30 09:46:50 847,32,33,33,31,33,3.276,1.45,896.401,896.401,796.801,796.801
2020.11.30 09:46:51 854,32,33,34,32,34,3.487,1.666,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:46:52 862,31,33,33,32,34,3.131,1.32,796.801,796.801,796.801,796.801
2020.11.30 09:46:53 869,31,33,33,32,33,3.355,1.529,796.801,796.801,796.801,796.801
2020.11.30 09:46:54 879,31,33,34,32,33,3.297,1.468,796.801,796.801,796.801,796.801
2020.11.30 09:46:55 887,31,33,33,32,33,3.622,1.792,796.801,796.801,796.801,796.801
2020.11.30 09:46:56 895,31,33,33,32,33,3.307,1.464,1195.202,1195.202,896.402,896.402
2020.11.30 09:46:57 905,33,34,34,32,34,3.466,1.642,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:46:58 913,31,32,33,31,33,3.29,1.461,796.801,796.801,796.801,796.801
2020.11.30 09:46:59 921,31,33,33,32,33,3.459,1.637,796.801,796.801,796.801,796.801
2020.11.30 09:47:00 930,33,34,34,32,34,3.857,2.016,2689.205,2689.205,2390.404,2390.404
2020.11.30 09:47:01 938,32,33,36,31,36,3.18,1.363,2589.604,2490.004,2490.004,2490.004
2020.11.30 09:47:02 946,31,33,33,32,33,3.018,1.202,796.801,796.801,796.801,796.801
2020.11.30 09:47:03 954,31,32,33,31,33,3.289,1.459,796.801,796.801,796.801,796.801
2020.11.30 09:47:04 963,31,33,33,32,33,3.226,1.402,796.801,796.801,796.801,796.801
2020.11.30 09:47:05 975,31,33,34,32,33,3.299,1.478,796.801,796.801,796.801,2788.804
2020.11.30 09:47:06 984,33,34,34,32,34,3.592,1.767,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:47:07 991,31,33,33,32,34,3.422,1.598,796.801,796.801,796.801,796.801
2020.11.30 09:47:09 000,31,32,33,32,34,3.102,1.282,796.801,796.801,796.801,796.801
2020.11.30 09:47:10 007,32,33,34,32,34,3.44,1.61,2091.604,2091.604,1792.803,1792.803
2020.11.30 09:47:11 015,31,33,34,32,34,3.269,1.444,796.801,796.801,796.801,2490.003
2020.11.30 09:47:12 023,31,33,33,32,33,3.276,1.452,796.801,796.801,796.801,796.801
2020.11.30 09:47:13 032,31,33,34,32,34,3.391,1.561,796.801,2490.004,2689.204,2689.204
2020.11.30 09:47:14 040,32,33,34,32,34,3.456,1.618,1992.004,1992.004,1992.004,1693.203
2020.11.30 09:47:15 048,34,34,35,32,35,3.183,1.359,2689.204,2689.204,2490.004,2689.204
2020.11.30 09:47:16 055,31,33,33,32,33,3.141,1.326,796.801,796.801,796.801,796.801
2020.11.30 09:47:17 064,31,33,33,32,33,3.311,1.495,796.801,796.801,796.801,796.801
2020.11.30 09:47:18 071,32,33,34,32,34,3.498,1.678,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:47:19 079,31,33,33,32,33,3.001,1.192,796.801,796.801,796.801,796.801
2020.11.30 09:47:20 089,31,32,33,32,34,3.269,1.452,796.801,796.801,796.801,796.801
2020.11.30 09:47:21 097,31,33,34,31,34,3.205,1.388,796.801,796.801,796.801,796.801
2020.11.30 09:47:22 105,31,33,34,32,34,3.437,1.626,796.801,796.801,796.801,796.801
2020.11.30 09:47:23 114,31,33,34,32,34,2.992,1.189,1195.202,1195.202,1195.202,1195.202
2020.11.30 09:47:24 123,31,33,34,32,34,3.599,1.779,796.801,796.801,796.801,796.801
2020.11.30 09:47:25 133,31,34,33,32,34,3.602,1.773,796.801,796.801,796.801,796.801
2020.11.30 09:47:26 142,31,33,33,32,34,3.072,1.26,796.801,796.801,796.801,796.801
2020.11.30 09:47:27 149,32,33,34,32,34,3.288,1.47,796.801,796.801,796.801,796.801
2020.11.30 09:47:28 158,31,33,33,32,34,3.258,1.453,796.801,796.801,2490.004,2689.204
2020.11.30 09:47:29 167,31,33,33,32,34,3.553,1.747,796.801,796.801,796.801,796.801
2020.11.30 09:47:30 174,31,33,33,32,34,3.469,1.66,796.801,796.801,796.801,796.801
2020.11.30 09:47:31 182,32,34,34,32,34,3.299,1.488,1593.603,1593.603,1294.802,2589.605
2020.11.30 09:47:32 190,31,33,33,32,33,3.319,1.521,2689.204,2689.204,2689.204,2689.204
2020.11.30 09:47:33 198,31,33,33,32,33,3.063,1.272,796.801,796.801,796.801,796.801
2020.11.30 09:47:34 205,31,33,33,32,34,3.29,1.489,796.801,796.801,796.801,796.801
2020.11.30 09:47:35 214,33,34,34,32,34,3.302,1.499,2490.004,2490.004,2589.604,2589.604
2020.11.30 09:47:36 226,33,34,35,32,35,5.087,3.289,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:47:37 235,34,34,34,32,34,3.089,1.281,2788.804,2788.804,2689.204,2689.204
2020.11.30 09:47:38 244,31,33,33,32,34,3.086,1.286,796.801,796.801,796.801,796.801
2020.11.30 09:47:39 252,31,33,33,32,34,3.632,1.823,796.801,796.801,796.801,796.801
2020.11.30 09:47:40 260,33,34,34,33,34,3.331,1.522,2589.605,2689.205,2390.404,2390.404
2020.11.30 09:47:41 269,34,34,35,32,35,3.474,1.67,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:47:42 281,31,33,33,32,34,3.339,1.512,796.801,796.801,796.801,796.801
2020.11.30 09:47:43 289,31,33,33,32,33,3.106,1.31,796.801,796.801,796.801,796.801
2020.11.30 09:47:44 297,32,34,33,32,34,3.036,1.256,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:47:45 306,31,33,33,32,33,3.28,1.475,796.801,796.801,796.801,796.801
2020.11.30 09:47:46 315,31,33,34,32,34,3.362,1.573,796.801,796.801,796.801,796.801
2020.11.30 09:47:47 323,33,34,34,32,34,3.597,1.794,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:47:48 331,38,34,35,32,38,3.13,1.343,2689.204,2589.604,2589.604,2689.204
2020.11.30 09:47:49 346,31,33,34,32,34,3.071,1.288,796.801,796.801,796.801,796.801
2020.11.30 09:47:50 354,32,33,33,32,34,3.324,1.527,796.801,796.801,796.801,796.801
2020.11.30 09:47:51 362,32,33,34,32,34,3.175,1.361,1394.402,1095.602,1095.602,1095.602
2020.11.30 09:47:52 370,32,33,33,32,35,3.287,1.482,796.801,1195.202,1195.202,1593.602
2020.11.30 09:47:53 382,32,33,33,32,33,3.544,1.74,796.801,796.801,796.801,796.801
2020.11.30 09:47:54 390,32,33,33,32,34,3.338,1.535,796.801,796.801,796.801,796.801
2020.11.30 09:47:55 399,35,33,34,32,35,3.292,1.478,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:47:56 414,31,33,33,32,34,3.267,1.463,796.801,796.801,796.801,796.801
2020.11.30 09:47:57 424,32,33,33,32,33,2.979,1.173,796.801,796.801,796.801,796.801
2020.11.30 09:47:58 433,35,35,35,33,35,3.835,2.016,2689.205,2689.205,2689.205,2589.605
2020.11.30 09:47:59 442,32,34,35,32,35,3.394,1.578,2689.205,2689.205,2689.205,2390.404
2020.11.30 09:48:00 454,31,33,33,32,34,3.201,1.391,796.801,796.801,796.801,796.801
2020.11.30 09:48:01 463,31,33,33,32,34,3.236,1.425,796.801,796.801,796.801,796.801
2020.11.30 09:48:02 470,32,33,33,32,34,3.354,1.547,1593.603,1593.603,1593.603,1294.802
2020.11.30 09:48:03 478,32,34,34,32,34,3.478,1.671,796.801,796.801,796.801,796.801
2020.11.30 09:48:04 490,32,34,34,32,34,3.452,1.655,1593.603,1593.603,1593.603,1593.603
2020.11.30 09:48:05 498,37,34,35,35,37,3.199,1.406,2589.604,2689.205,2689.205,2689.205
2020.11.30 09:48:06 517,31,33,34,32,33,3.11,1.302,796.801,796.801,796.801,796.801
2020.11.30 09:48:07 525,31,33,33,32,33,3.353,1.533,796.801,796.801,796.801,796.801
2020.11.30 09:48:08 534,32,33,33,32,33,3.301,1.483,796.801,796.801,796.801,796.801
2020.11.30 09:48:09 542,34,37,35,33,37,3.442,1.635,2589.605,2689.205,2788.805,2788.805
2020.11.30 09:48:10 551,32,33,33,32,34,3.221,1.412,796.801,796.801,796.801,796.801
2020.11.30 09:48:11 560,32,33,34,32,34,3.314,1.49,796.801,796.801,796.801,796.801
2020.11.30 09:48:12 567,33,33,34,32,34,3.215,1.39,1494.003,1494.003,1195.202,1195.202
2020.11.30 09:48:13 575,33,33,34,32,34,3.199,1.375,1992.003,1992.003,1992.003,1992.003
2020.11.30 09:48:14 583,33,33,34,32,34,3.114,1.281,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:48:15 591,32,34,34,32,34,3.481,1.654,796.801,796.801,796.801,796.801
2020.11.30 09:48:16 600,32,33,33,32,34,3.132,1.33,796.801,796.801,796.801,796.801
2020.11.30 09:48:17 606,32,33,33,32,34,3.337,1.521,1792.803,1792.803,1494.003,1494.003
2020.11.30 09:48:18 614,32,33,34,32,34,3.292,1.476,2689.204,2689.204,2689.204,2689.204
2020.11.30 09:48:19 621,31,32,33,32,34,3.117,1.301,796.801,796.801,796.801,796.801
2020.11.30 09:48:20 629,32,33,33,32,33,3.178,1.354,796.801,796.801,796.801,796.801
2020.11.30 09:48:21 637,32,33,35,32,35,3.649,1.833,796.801,796.801,796.801,796.801
2020.11.30 09:48:22 645,32,34,34,32,34,3.405,1.597,1892.403,1892.403,1892.403,1593.603
2020.11.30 09:48:23 652,33,34,34,32,34,3.196,1.404,2689.204,2689.204,2589.604,2689.204
2020.11.30 09:48:24 660,32,34,34,32,34,3.176,1.364,2689.204,2689.204,2390.404,2390.404
2020.11.30 09:48:25 668,32,33,34,32,34,3.378,1.557,796.801,796.801,796.801,796.801
2020.11.30 09:48:26 675,32,33,33,32,34,3.116,1.312,796.801,796.801,796.801,796.801
2020.11.30 09:48:27 683,32,34,35,33,35,3.775,1.954,2589.604,2490.004,2589.604,2490.004
2020.11.30 09:48:28 691,32,33,34,32,34,3.602,1.765,796.801,796.801,796.801,796.801
2020.11.30 09:48:29 700,32,34,34,33,34,3.383,1.553,796.801,796.801,796.801,796.801
2020.11.30 09:48:30 710,32,33,34,32,34,3.112,1.301,796.801,796.801,796.801,796.801
2020.11.30 09:48:31 719,34,34,34,32,34,3.493,1.689,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:48:32 728,32,33,34,32,34,3.187,1.372,796.801,796.801,796.801,796.801
2020.11.30 09:48:33 735,32,33,34,32,34,3.365,1.569,796.801,796.801,796.801,796.801
2020.11.30 09:48:34 744,33,33,34,32,34,3.3,1.487,796.801,796.801,796.801,796.801
2020.11.30 09:48:35 751,32,33,34,32,34,3.476,1.659,1095.602,1095.602,796.801,796.801
2020.11.30 09:48:36 762,33,33,34,32,34,3.091,1.296,2589.604,2589.604,2589.604,2589.604
2020.11.30 09:48:37 770,33,33,33,32,34,3.33,1.518,796.801,796.801,796.801,796.801
2020.11.30 09:48:38 780,32,33,34,32,34,3.39,1.581,796.801,796.801,796.801,796.801
2020.11.30 09:48:39 787,32,33,33,32,34,3.413,1.597,1593.603,1593.603,1593.603,1593.603
2020.11.30 09:48:40 795,32,33,34,32,34,2.915,1.113,796.801,796.801,796.801,796.801
2020.11.30 09:48:41 804,31,33,33,32,34,3.311,1.506,796.801,796.801,796.801,2589.604
2020.11.30 09:48:42 813,32,33,34,32,34,3.329,1.53,796.801,796.801,796.801,796.801
2020.11.30 09:48:43 820,32,33,34,32,35,3.121,1.331,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:48:44 829,32,34,35,33,35,3.527,1.741,1992.003,1992.003,1992.003,1693.203
2020.11.30 09:48:45 837,32,33,33,32,34,3.359,1.562,796.801,796.801,796.801,796.801
2020.11.30 09:48:46 845,32,33,34,32,34,3.126,1.326,796.801,796.801,796.801,796.801
2020.11.30 09:48:47 853,31,33,33,32,34,3.156,1.365,796.801,796.801,796.801,796.801
2020.11.30 09:48:48 861,32,33,34,32,34,3.251,1.45,796.801,796.801,796.801,796.801
2020.11.30 09:48:49 869,35,34,34,32,35,3.142,1.334,2589.605,2589.605,2589.605,2689.205
2020.11.30 09:48:50 877,32,33,33,32,34,3.37,1.57,2788.804,2689.204,2689.204,2689.204
2020.11.30 09:48:51 886,32,33,33,32,35,3.256,1.454,796.801,796.801,796.801,796.801
2020.11.30 09:48:52 894,32,33,33,32,34,3.402,1.593,796.801,796.801,796.801,796.801
2020.11.30 09:48:53 901,35,37,36,33,37,3.19,1.376,2689.205,2490.005,2589.605,2689.205
2020.11.30 09:48:54 910,32,34,34,32,34,3.552,1.744,796.801,796.801,796.801,796.801
2020.11.30 09:48:55 919,33,34,34,32,34,3.534,1.72,796.801,796.801,796.801,796.801
2020.11.30 09:48:56 927,33,34,35,33,35,3.321,1.512,2689.204,2689.204,2390.404,2390.404
2020.11.30 09:48:57 935,32,33,33,33,34,3.038,1.244,2490.005,2589.605,2490.005,2490.005
2020.11.30 09:48:58 944,32,33,33,32,34,3.669,1.849,796.801,796.801,796.801,796.801
2020.11.30 09:48:59 954,32,33,34,33,34,3.103,1.304,796.801,796.801,796.801,796.801
2020.11.30 09:49:00 962,32,34,34,33,34,3.291,1.472,796.801,796.801,796.801,796.801
2020.11.30 09:49:01 970,32,33,34,32,34,3.487,1.679,796.801,796.801,796.801,796.801
2020.11.30 09:49:02 979,32,33,34,33,34,3.334,1.527,796.801,796.801,796.801,796.801
2020.11.30 09:49:03 986,32,33,34,33,34,3.261,1.467,1195.202,1195.202,896.402,896.402
2020.11.30 09:49:04 994,32,33,34,32,34,3.449,1.649,796.801,796.801,796.801,796.801
2020.11.30 09:49:06 002,35,34,34,33,35,3.216,1.424,1593.603,1593.603,1593.603,1593.603
2020.11.30 09:49:07 014,32,33,34,32,34,3.26,1.458,796.801,796.801,796.801,796.801
2020.11.30 09:49:08 023,32,33,34,33,34,3.379,1.561,796.802,796.802,796.802,796.802
2020.11.30 09:49:09 030,32,33,33,32,34,3.364,1.561,796.801,796.801,796.801,796.801
2020.11.30 09:49:10 038,32,34,34,33,34,3.139,1.346,1494.003,1195.202,1195.202,896.402
2020.11.30 09:49:11 047,34,34,35,33,35,3.394,1.604,2689.204,796.801,796.801,796.801
2020.11.30 09:49:12 056,32,34,34,32,34,3.234,1.451,796.801,796.801,796.801,796.801
2020.11.30 09:49:13 066,32,34,34,32,34,3.161,1.376,796.801,796.801,796.801,796.801
2020.11.30 09:49:14 073,32,34,33,32,34,3.309,1.532,796.801,796.801,796.801,796.801
2020.11.30 09:49:15 082,32,34,34,32,35,3.451,1.673,2589.605,2788.805,2788.805,2788.805
2020.11.30 09:49:16 089,32,34,34,32,34,3.073,1.3,796.801,796.801,796.801,796.801
2020.11.30 09:49:17 097,32,34,34,32,34,3.179,1.384,796.802,796.802,796.802,796.802
2020.11.30 09:49:18 105,33,33,33,33,33,3.278,1.487,796.801,796.801,796.801,796.801
2020.11.30 09:49:19 113,33,34,35,32,35,3.413,1.62,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:49:20 121,32,33,34,32,34,3.032,1.246,796.801,796.801,796.801,796.801
2020.11.30 09:49:21 131,32,34,34,33,35,3.246,1.452,796.801,796.801,796.801,796.801
2020.11.30 09:49:22 139,32,33,33,33,34,3.231,1.438,796.801,796.801,796.801,796.801
2020.11.30 09:49:23 146,33,34,35,32,35,3.373,1.568,2589.605,2589.605,2589.605,2589.605
2020.11.30 09:49:24 152,32,33,34,33,34,3.055,1.255,796.801,796.801,796.801,796.801
2020.11.30 09:49:25 161,41,44,41,42,44,7.551,5.726,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:49:26 170,47,46,44,45,47,14.923,12.995,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:49:27 179,44,41,43,47,47,14.444,12.566,2589.604,2589.604,2589.604,2589.604
2020.11.30 09:49:28 187,41,39,40,48,48,11.065,9.174,2689.205,2589.604,2589.604,2589.604
2020.11.30 09:49:29 195,40,49,41,45,49,11.826,9.962,2589.604,2589.604,2589.604,2490.004
2020.11.30 09:49:30 205,48,42,41,44,48,11.998,10.119,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:49:31 213,38,39,39,42,42,10.023,8.165,2589.604,2490.004,2589.604,2490.004
2020.11.30 09:49:32 222,40,40,43,39,43,10.112,8.258,2490.004,2589.604,2490.004,2490.004
2020.11.30 09:49:33 231,43,47,42,46,47,11.714,9.846,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:49:34 240,40,46,41,44,46,11.888,10.07,2589.604,2490.004,2490.004,2490.004
2020.11.30 09:49:35 248,41,46,41,46,46,12.369,10.558,2589.604,2589.604,2490.004,2490.004
2020.11.30 09:49:36 257,41,45,42,41,45,12.178,10.329,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:49:37 267,43,46,42,46,46,12.238,10.356,2490.004,2589.604,2490.004,2490.004
2020.11.30 09:49:38 276,41,45,42,45,45,11.989,10.075,2589.604,2589.604,2490.004,2490.004
2020.11.30 09:49:39 284,43,46,43,46,46,12.802,10.905,2490.004,2589.604,2490.004,2589.604
2020.11.30 09:49:40 293,43,44,43,45,45,12.899,11.004,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:49:41 301,45,42,43,49,49,12.663,10.839,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:49:34 006,41,51,41,48,51,12.663,10.839,2589.604,2490.004,2490.004,2490.004
2020.11.30 09:49:35 014,47,41,42,51,51,12.663,10.839,2490.004,2589.604,2490.004,2490.004
2020.11.30 09:49:36 022,44,42,42,50,50,12.663,10.839,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:49:37 031,39,39,41,47,47,12.663,10.839,2589.604,2689.204,2689.204,2589.604
2020.11.30 09:49:38 040,38,39,41,46,46,12.663,10.839,2589.604,2689.204,2689.204,2589.604
2020.11.30 09:49:39 049,38,39,41,46,46,12.663,10.839,2689.204,2689.204,2689.204,2589.604
2020.11.30 09:49:40 057,38,39,40,44,44,12.663,10.839,2589.604,2490.004,2490.004,2689.204
2020.11.30 09:49:41 065,40,39,40,42,42,12.663,10.839,2490.004,2589.604,2589.604,2490.004
2020.11.30 09:49:42 074,38,39,40,46,46,125.41,104.361,2589.604,2589.604,2689.205,2589.604
2020.11.30 09:49:43 083,39,40,41,43,43,9.07,7.273,2589.604,2589.604,2490.004,2589.604
2020.11.30 09:49:44 092,38,39,40,45,45,8.933,7.156,2689.204,2589.604,2689.204,2589.604
2020.11.30 09:49:45 101,39,39,41,45,45,8.971,7.191,2490.004,2490.004,2589.604,2490.004
2020.11.30 09:49:46 110,39,39,41,43,43,9.095,7.302,2589.604,2589.604,2490.004,2589.604
2020.11.30 09:49:47 119,39,39,41,45,45,8.805,7.03,2589.604,2689.204,2689.204,2490.004
2020.11.30 09:49:48 128,38,39,41,46,46,9.084,7.306,2589.604,2490.004,2689.205,2589.604
2020.11.30 09:49:49 136,37,47,39,38,47,8.861,7.074,2689.204,2589.604,2689.204,2589.604
2020.11.30 09:49:50 144,38,38,40,43,43,8.846,7.061,2689.204,2589.604,2689.204,2589.604
2020.11.30 09:49:51 153,41,40,41,45,45,9.201,7.411,2689.205,2689.205,2490.004,2589.604
2020.11.30 09:49:52 162,39,39,41,47,47,8.842,7.056,2689.205,2589.604,2490.004,2689.205
2020.11.30 09:49:53 171,40,39,41,43,43,8.962,7.198,2589.604,2689.204,2689.204,2689.204
2020.11.30 09:49:54 179,40,39,41,43,43,8.792,7.003,2589.604,2589.604,2689.204,2490.004
2020.11.30 09:49:55 188,39,42,41,41,43,8.605,6.848,2490.004,2589.604,2589.604,2589.604
2020.11.30 09:49:56 197,38,38,41,45,45,9.012,7.262,2589.604,2689.204,2490.004,2589.604
2020.11.30 09:49:57 206,38,39,40,45,45,9.195,7.41,2689.204,2689.204,2689.204,2490.004
2020.11.30 09:49:58 215,38,39,41,46,46,8.984,7.22,2589.604,2689.204,2689.204,2589.604
2020.11.30 09:49:59 224,37,38,39,40,40,8.768,7,1992.003,1992.003,1992.003,2390.404
2020.11.30 09:50:00 232,38,39,41,44,44,8.851,7.064,2689.205,2689.205,2490.004,2589.604
2020.11.30 09:50:01 241,38,39,41,45,45,9.003,7.213,2689.205,2689.205,2689.205,2689.205
2020.11.30 09:50:02 249,38,38,40,42,42,8.66,6.886,2490.004,2689.204,2689.204,2589.604
2020.11.30 09:50:03 258,39,39,40,43,43,8.995,7.206,2689.204,2490.004,2490.004,2490.004
2020.11.30 09:50:04 266,39,39,40,47,47,8.989,7.209,2589.604,2689.205,2689.205,2589.604
2020.11.30 09:50:05 275,39,40,41,45,45,8.718,6.943,2689.204,2589.604,2589.604,2689.204
2020.11.30 09:50:06 284,40,39,40,45,45,8.943,7.16,2689.205,2490.004,2689.205,2589.604
2020.11.30 09:50:07 292,40,40,41,44,44,9.086,7.303,2490.004,2490.004,2490.004,2589.604
2020.11.30 09:50:08 301,39,39,41,46,46,9.236,7.436,2490.004,2589.604,2689.204,2490.004
2020.11.30 09:50:09 310,39,39,41,44,44,9.157,7.365,2689.204,2689.204,2589.604,2589.604
2020.11.30 09:50:10 319,38,39,41,46,46,9.016,7.24,2589.604,2589.604,2490.004,2589.604
2020.11.30 09:50:11 328,39,38,41,46,46,9.09,7.305,2589.604,2689.204,2689.204,2689.204
2020.11.30 09:50:12 336,39,39,42,46,46,9.144,7.356,2490.004,2589.604,2689.204,2689.204
2020.11.30 09:50:13 345,39,39,41,47,47,9.103,7.327,2589.604,2689.205,2689.205,2490.004
2020.11.30 09:50:14 353,39,38,40,45,45,8.891,7.107,2490.004,2589.604,2589.604,2689.204
2020.11.30 09:50:15 362,38,39,41,45,45,8.971,7.187,2589.604,2689.204,2689.204,2689.204
2020.11.30 09:50:16 371,39,39,41,46,46,9.016,7.225,2589.604,2689.205,2689.205,2589.604
2020.11.30 09:50:17 380,40,39,41,47,47,8.818,7.034,2689.204,2689.204,2589.604,2589.604
2020.11.30 09:50:18 389,40,39,41,43,43,8.778,6.99,2490.004,2589.604,2490.004,2589.604
2020.11.30 09:50:19 398,40,39,41,43,43,8.888,7.093,2490.004,2490.004,2589.604,2490.004
2020.11.30 09:50:20 406,39,39,41,45,45,9.053,7.244,2490.004,2589.604,2589.604,2589.604
2020.11.30 09:50:21 415,39,39,41,43,43,8.731,6.949,2689.204,2589.604,2689.204,2689.204
2020.11.30 09:50:22 423,38,39,40,43,43,8.795,7.008,2689.205,2490.004,2490.004,2589.604
2020.11.30 09:50:23 432,38,39,41,45,45,8.899,7.106,2689.205,2589.604,2689.205,2689.205
2020.11.30 09:50:24 440,40,39,40,44,44,8.745,6.935,2589.604,2589.604,2490.004,2589.604
2020.11.30 09:50:25 449,40,40,41,45,45,8.791,6.995,2689.205,2490.004,2689.205,2589.604
2020.11.30 09:50:26 458,41,40,41,44,44,9.161,7.367,2589.604,2589.604,2589.604,2589.604
2020.11.30 09:50:27 466,42,42,41,43,44,8.96,7.155,2490.004,2490.004,2589.604,2490.004
2020.11.30 09:50:28 475,39,39,41,46,46,8.891,7.111,2689.204,2490.004,2589.604,2589.604
2020.11.30 09:50:29 484,40,39,42,45,45,8.937,7.139,2490.004,2589.604,2490.004,2490.004
2020.11.30 09:50:30 494,38,39,39,41,41,9.368,7.57,2490.004,2490.004,2490.004,2490.004
2020.11.30 09:50:31 502,40,40,41,45,45,8.871,7.082,2689.204,2589.604,2589.604,2589.604
2020.11.30 09:50:32 510,39,39,41,45,45,8.574,6.789,2589.605,2689.205,2689.205,2689.205
2020.11.30 09:50:33 519,39,39,41,45,45,8.768,6.991,2689.205,2490.004,2490.004,2689.205
2020.11.30 09:50:34 528,40,39,42,47,47,9.027,7.246,2490.004,2589.604,2589.604,2589.604
2020.11.30 09:50:35 536,39,39,42,47,47,9,7.211,2490.004,2689.204,2589.604,2490.004
2020.11.30 09:50:36 545,39,39,41,46,46,8.909,7.131,2689.205,2589.604,2589.604,2490.004
2020.11.30 09:50:37 554,39,39,42,45,45,8.953,7.152,2689.204,2689.204,1195.202,1195.202
2020.11.30 09:50:38 563,40,39,41,45,45,8.954,7.161,2689.204,2689.204,2689.204,2490.004
2020.11.30 09:50:39 572,40,39,41,44,44,8.455,6.661,2490.004,2689.204,2689.204,2589.604
2020.11.30 09:50:40 580,40,43,41,43,43,8.681,6.885,2490.004,2589.604,2589.604,2689.204
2020.11.30 09:50:41 589,38,39,39,41,41,8.257,6.476,2390.404,2390.404,2589.604,2490.004
2020.11.30 09:50:42 598,38,39,41,45,45,8.593,6.813,2490.004,2589.604,2490.004,2589.604
2020.11.30 09:50:43 608,39,39,41,46,46,8.85,7.065,2689.205,2589.604,2490.004,2589.604
2020.11.30 09:50:44 617,40,40,41,45,45,8.765,6.992,2689.204,2689.204,2689.204,2589.604
2020.11.30 09:50:45 626,38,39,41,45,45,8.509,6.738,2589.604,2490.004,2689.205,2490.004
2020.11.30 09:50:46 634,38,39,41,46,46,8.719,6.932,2689.204,2589.604,2589.604,2689.204
2020.11.30 09:50:47 643,38,39,41,46,46,8.704,6.915,2589.604,2689.204,2689.204,2589.604
2020.11.30 09:50:48 651,39,39,41,46,46,8.721,6.933,2689.204,2589.604,2589.604,2490.004
2020.11.30 09:50:49 660,38,38,41,45,45,8.723,6.937,2490.004,2689.205,2689.205,2689.205
2020.11.30 09:50:50 669,39,39,41,46,46,8.964,7.173,2689.204,2589.604,2689.204,2490.004
2020.11.30 09:50:51 677,38,39,41,46,46,8.635,6.855,2689.204,2589.604,2689.204,1195.202
2020.11.30 09:50:52 686,40,40,42,41,43,8.51,6.731,2490.004,2589.604,2490.004,2490.004
2020.11.30 09:50:53 695,38,38,39,41,41,8.399,6.639,2589.604,2490.004,2490.004,2589.604
2020.11.30 09:50:54 704,41,40,41,40,41,8.845,7.064,2490.004,2589.604,2589.604,2589.604
2020.11.30 09:50:55 712,46,40,40,39,46,8.348,6.569,2490.004,2589.604,2689.204,2689.204
2020.11.30 09:50:56 721,45,41,40,38,45,8.637,6.873,2689.204,2589.604,2689.204,2490.004
2020.11.30 09:50:57 730,46,40,41,38,46,8.689,6.919,2589.604,2589.604,2589.604,2689.204
2020.11.30 09:50:58 739,38,40,41,46,46,8.613,6.839,2589.604,2589.604,2689.205,2589.604
